linea,frase,menu,status,items,unknown,needs_review,fail_safe,user_intent,tiempo_ms
1205,buen día 4x ensalada cesar aparte seis orden de aros de cebolla,real,needs_clarification,[],"[""buen dia"", ""4x ensalada cesar"", ""seis orden de aros de cebolla""]",True,True,,1.455
1206,6 burrito de frijol | 1 ensalada césar | 5x pizza pizza mexicana | 8 nuggets de pollo | 4 burrito de frijol,real,needs_clarification,[],"[""6 burrito de frijol"", ""1 ensalada cesar"", ""5x pizza pizza mexicana"", ""8 nuggets de pollo"", ""4 burrito de frijol""]",True,True,,2.067
1207,"pedido: 5 coca cola, 1x hot dog sencillo, una quesadilla de queso",real,needs_clarification,[],"[""5 coca cola"", ""1x hot dog sencillo"", ""una quesadilla de queso""]",True,True,,1.585
1208,hola ocho tacos al pastor,real,needs_clarification,[],"[""ocho tacos al pastor""]",True,True,,0.84
1209,cinco hamburgesa doble pollo,real,needs_clarification,[],"[""cinco hamburgesa doble pollo""]",True,True,,0.871
1210,quita 8 papas grandes,real,needs_clarification,[],"[""quita"", ""8 papas grandes""]",True,True,,0.992
1211,anoto: 3 quesadilla de queso | 2 alitas de pollo,real,needs_clarification,[],"[""anoto"", ""3 quesadilla de queso"", ""2 alitas de pollo""]",True,True,,1.332
1212,necesito 2 ensalada ensalada mixta aparte 4 orden de aros de cebolla aparte 2 orden de aros de cebolla aparte 3 pizza de pizza de jamón y queso plis,real,needs_clarification,[],"[""2 ensalada ensalada mixta"", ""4 orden de aros de cebolla"", ""2 orden de aros de cebolla"", ""3 pizza de pizza de jamon y queso plis""]",True,True,,2.128
1213,por favor 4 ensalada ensalada césar luego 3 hamburguesa hamburguesa clásica luego 2 limonada natural nomás,real,needs_clarification,[],"[""4 ensalada ensalada cesar"", ""3 hamburguesa hamburguesa clasica"", ""2 limonada natural nomas""]",True,True,,1.693
1214,"tráeme un par de ensalada césar, tres papas fritas, 4 hot dog sencillo, 5 pizza mexicana",real,needs_clarification,[],"[""2 ensalada cesar"", ""tres papas fritas"", ""4 hot dog sencillo"", ""5 pizza mexicana""]",True,True,,2.74
1215,necesito un tacos al pastor para aquí,real,needs_clarification,[],"[""un tacos al pastor para aqui""]",True,True,,0.989
1216,una docena de hamburguesa clásica | x12 hamburguesa doble carne | 10 té helado,real,needs_clarification,[],"[""12 hamburguesa clasica"", ""x12 hamburguesa doble carne"", ""10 te helado""]",True,True,,1.513
1217,10 pizza piza ranchera,real,needs_clarification,[],"[""10 pizza piza ranchera""]",True,True,,0.765
1218,porfa tres ensalada césar porfa,real,needs_clarification,[],"[""tres ensalada cesar porfa""]",True,True,,0.833
1219,1 hamburguesa clásica,real,needs_clarification,[],"[""1 hamburguesa clasica""]",True,True,,0.945
1220,hola buenas 6 orden de aros de cebolla además 6 torta de milanesa además 10 agua embotellada gracias,real,needs_clarification,[],"[""6 orden de aros de cebolla"", ""6 torta de milanesa"", ""10 agua embotellada gracias""]",True,True,,1.823
1221,hola cuatro cocacola + cuatro nuggets de pollo + 2 hot dog sencillo + 2 coca cola nomás,real,needs_clarification,"[{""product"": ""cocacola"", ""quantity"": 4}]","[""cuatro nuggets de pollo"", ""2 hot dog sencillo"", ""2 coca cola nomas""]",False,False,,1.449
1222,tráeme 3x jugo de naranja aparte x12 piza pepperoni aparte 4 té helado gracias,real,needs_clarification,[],"[""3x jugo de naranja"", ""x12 piza pepperoni"", ""4 te helado gracias""]",True,True,,1.545
1223,oye 10 jugo de naranja también 4 ensalada ensalada césar también 6 quesadilla de queso para aquí,real,needs_clarification,[],"[""10 jugo de naranja"", ""4 ensalada ensalada cesar"", ""6 quesadilla de queso para aqui""]",True,True,,1.587
1224,ocho nuggets de pollo además cinco burrito de frijol además cinco coca cola además 6x hamburguesa con queso por favor,real,needs_clarification,[],"[""ocho nuggets de pollo"", ""cinco burrito de frijol"", ""cinco coca cola"", ""6x hamburguesa con queso por favor""]",True,True,,2.066
1225,buenos días 8x agua mineral además un par de orden de aros de cebolla plis,real,needs_clarification,[],"[""8x agua mineral"", ""2 orden de aros de cebolla plis""]",True,True,,1.787
1226,hola diez papas grandes aparte ocho limonada natural por favor,real,needs_clarification,[],"[""diez papas grandes"", ""ocho limonada natural por favor""]",True,True,,1.942
1227,necesito 5 hamburguesa doble pollo también 3 hot dog sencillo nada más,real,needs_clarification,[],"[""5 hamburguesa doble pollo"", ""3 hot dog sencillo nada mas""]",True,True,,1.42
1228,me mandas 4 hamburguesa hamburguesa doble pollo; 1 tacos al pastor; 3 pizza pizza hawaiana; cuatro té helado please,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 3}]","[""me mandas"", ""4 hamburguesa hamburguesa doble pollo"", ""1 tacos al pastor"", ""cuatro te helado please""]",False,False,,2.002
1229,3 hamburguesa con queso también 10 tacos al pastor también 3 orden de aros de cebolla también 5 ensalada ensalada césar también 3 quesadilla de queso,real,needs_clarification,[],"[""3 hamburguesa con queso"", ""10 tacos al pastor"", ""3 orden de aros de cebolla"", ""5 ensalada ensalada cesar"", ""3 quesadilla de queso""]",True,True,,2.561
1230,hey 4 pizza pizza mexicana; 2 hamburguesa hamburguesa doble carne; 1 hamburguesa hamburguesa doble carne para aquí,real,needs_clarification,[],"[""hey"", ""4 pizza pizza mexicana"", ""2 hamburguesa hamburguesa doble carne"", ""1 hamburguesa hamburguesa doble carne para aqui""]",True,True,,2.246
1231,hola buenas 8 quesadilla de queso luego 10 nuggets de pollo plis,real,needs_clarification,[],"[""8 quesadilla de queso"", ""10 nuggets de pollo plis""]",True,True,,1.328
1232,tres coca cola,real,needs_clarification,[],"[""tres coca cola""]",True,True,,0.868
1233,necesito 2 agua mineral; cuatro hamburguesa mega; cinco quesadilla de queso para comer ahí,real,needs_clarification,[],"[""2 agua mineral"", ""cuatro hamburguesa mega"", ""cinco quesadilla de queso para comer ahi""]",True,True,,1.891
1234,para pedir x10 papas grandes aparte cuatro hamburguesa hamburguesa doble carne gracias,real,needs_clarification,[],"[""x10 papas grandes"", ""cuatro hamburguesa hamburguesa doble carne gracias""]",True,True,,1.772
1235,me pones 6x café americano gracias,real,needs_clarification,[],"[""me pones"", ""6x cafe americano gracias""]",True,True,,2.577
1236,me gustaría 2 hamburguesa hamburgesa doble carne para comer ahí,real,needs_clarification,[],"[""2 hamburguesa hamburgesa doble carne para comer ahi""]",True,True,,1.297
1237,oye 6 pizza pizza pepperoni también 8x jugo de naranja porfa,real,needs_clarification,[],"[""6 pizza pizza pepperoni"", ""8x jugo de naranja porfa""]",True,True,,1.202
1238,me pones 6 pizza de jamón y queso porfa,real,needs_clarification,[],"[""me pones"", ""6 pizza de jamon y queso porfa""]",True,True,,1.24
1239,dame 8 pizza hawaiana aparte un café americano aparte 4 agua embotellada aparte una torta de milanesa para aquí,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 8}]","[""un cafe americano"", ""4 agua embotellada"", ""una torta de milanesa para aqui""]",False,False,,1.763
1240,te encargo 3 pizza ranchera | tres papas grandes | tres hamburguesa con queso por favor,real,needs_clarification,[],"[""te encargo"", ""3 pizza ranchera"", ""tres papas grandes"", ""tres hamburguesa con queso por favor""]",True,True,,1.987
1241,buenas tardes cuatro pizza de jamón y queso aparte 3 nuggets de pollo please,real,needs_clarification,[],"[""cuatro pizza de jamon y queso"", ""3 nuggets de pollo please""]",True,True,,1.437
1242,diez ensalada mixta | 8 hamburguesa hamburguesa doble pollo | 3x pizza pizza hawaiana | 12 burrito de frijol | 2 ensalada mixta,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 3}]","[""diez ensalada mixta"", ""8 hamburguesa hamburguesa doble pollo"", ""12 burrito de frijol"", ""2 ensalada mixta""]",False,False,,2.026
1243,me mandas 2 pizza pizza margarita; 1 papas grandes porfa,real,needs_clarification,[],"[""me mandas"", ""2 pizza pizza margarita"", ""1 papas grandes porfa""]",True,True,,1.684
1244,10x coca cola,real,needs_clarification,[],"[""10x coca cola""]",True,True,,0.856
1245,10 quesadilla de queso,real,needs_clarification,[],"[""10 quesadilla de queso""]",True,True,,1.101
1246,me das 12 tacos al pastor para comer ahí,real,needs_clarification,[],"[""me das"", ""12 tacos al pastor para comer ahi""]",True,True,,1.496
1247,ponme 3 pizza de pizza de jamón y queso aparte doce alitas de pollo aparte cuatro hamburguesa con queso por favor,real,needs_clarification,[],"[""3 pizza de pizza de jamon y queso"", ""doce alitas de pollo"", ""cuatro hamburguesa con queso por favor""]",True,True,,1.842
1248,dame 3 pizza piza pepperoni; 1x papas grandes; dos hot dog sencillo para comer ahí,real,needs_clarification,[],"[""3 pizza piza pepperoni"", ""1x papas grandes"", ""dos hot dog sencillo para comer ahi""]",True,True,,1.658
1249,buenas noches 3 limonada natural | x6 agua mineral please,real,needs_clarification,[],"[""3 limonada natural"", ""x6 agua mineral please""]",True,True,,1.157
1250,hey 1 pizza pepperoni luego 2 alitas de pollo luego una docena de agua embotellada luego una ensalada mixta nomás,real,needs_clarification,[],"[""hey"", ""1 pizza pepperoni"", ""2 alitas de pollo"", ""12 agua embotellada"", ""una ensalada mixta nomas""]",True,True,,2.064
1251,me mandas 5 agua embotellada y 3 té helado please,real,needs_clarification,[],"[""me mandas"", ""5 agua embotellada"", ""3 te helado please""]",True,True,,1.297
1252,me mandas un par de pizza mexicana | 1 ensalada césar | tres pizza pepperoni gracias,real,needs_clarification,[],"[""me mandas"", ""2 pizza mexicana"", ""1 ensalada cesar"", ""tres pizza pepperoni gracias""]",True,True,,1.753
1253,disculpa 5 jugo de naranja luego 3 jugo de naranja luego 6 burrito de frijol please,real,needs_clarification,[],"[""5 jugo de naranja"", ""3 jugo de naranja"", ""6 burrito de frijol please""]",True,True,,1.468
1254,me gustaría 4 torta de milanesa luego x5 coca cola sin azúcar luego x2 hamburguesa hamburguesa clásica nada más,real,needs_clarification,[],"[""4 torta de milanesa"", ""x5 coca cola sin azucar"", ""x2 hamburguesa hamburguesa clasica nada mas""]",True,True,,1.973
1255,porfa 4 pizza pizza ranchera + 6 hamburguesa mega + 2 hamburguesa hamburguesa doble pollo + 10 hamburguesa hamburguesa doble pollo nada más,real,needs_clarification,[],"[""4 pizza pizza ranchera"", ""6 hamburguesa mega"", ""2 hamburguesa hamburguesa doble pollo"", ""10 hamburguesa hamburguesa doble pollo nada mas""]",True,True,,2.971
1256,buenas noches 8 café americano también 5x ensalada césar para llevar,real,needs_clarification,[],"[""8 cafe americano"", ""5x ensalada cesar para llevar""]",True,True,,1.494
1257,"pedido: 3 pizza mexicana, un par de pizza hawaiana, 1 pizza pizza hawaiana, 3 pizza de jamón y queso",real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 3}]","[""3 pizza mexicana"", ""3 pizza de jamon y queso""]",False,False,,1.622
1258,"anoto: cinco té helado, 6 papas grandes",real,needs_clarification,[],"[""anoto"", ""cinco te helado"", ""6 papas grandes""]",True,True,,1.476
1259,dame 4x pizza margarita aparte 5 torta de milanesa aparte diez ensalada mixta nomás,real,needs_clarification,[],"[""4x pizza margarita"", ""5 torta de milanesa"", ""diez ensalada mixta nomas""]",True,True,,1.699
1260,hey dos nuggets de pollo nomás,real,needs_clarification,[],"[""hey"", ""dos nuggets de pollo nomas""]",True,True,,1.071
1261,ponme 8x coca cola sin azúcar porfa,real,needs_clarification,[],"[""8x coca cola sin azucar porfa""]",True,True,,0.91
1262,"anoto: 4 papas fritas, tres ensalada césar, 2 jugo de naranja",real,needs_clarification,[],"[""anoto"", ""4 papas fritas"", ""tres ensalada cesar"", ""2 jugo de naranja""]",True,True,,1.783
1263,3 jugo de naranja,real,needs_clarification,[],"[""3 jugo de naranja""]",True,True,,0.807
1264,anoto: 3 nuggets de pollo | 5 cocacola sin azúcar,real,needs_clarification,"[{""product"": ""cocacola"", ""quantity"": 5}]","[""anoto"", ""3 nuggets de pollo""]",False,False,,1.401
1265,"hola x2 té helado, tres pizza pizza ranchera nada más",real,needs_clarification,[],"[""x2 te helado"", ""tres pizza pizza ranchera nada mas""]",True,True,,1.229
1266,oye 5 coca cola luego 5 pizza hawaiana luego x10 pizza de jamón y queso para llevar,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 5}]","[""5 coca cola"", ""x10 pizza de jamon y queso para llevar""]",False,False,,2.293
1267,buenas noches 1 jugo de naranja y 2 pizza margarita y 3 coca cola sin azúcar porfa,real,needs_clarification,[],"[""1 jugo de naranja y"", ""2 pizza margarita"", ""3 coca cola sin azucar porfa""]",True,True,,1.767
1268,anoto: 3 pizza de jamón y queso | 5 quesadilla de queso | 12 alitas de pollo,real,needs_clarification,[],"[""anoto"", ""3 pizza de jamon y queso"", ""5 quesadilla de queso"", ""12 alitas de pollo""]",True,True,,1.912
1269,por favor un par de alitas de pollo | 3 pizza hawaiana nada más,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 3}]","[""2 alitas de pollo""]",False,False,,1.037
1270,10 pizza pizza margarita además dos hamburguesa doble carne,real,needs_clarification,[],"[""10 pizza pizza margarita"", ""dos hamburguesa doble carne""]",True,True,,1.405
1271,voy a querer 6 hamburguesa hamburguesa con queso,real,needs_clarification,"[{""product"": ""cocacola"", ""quantity"": 1}]","[""6 hamburguesa hamburguesa con queso""]",True,False,,1.426
1272,me pones seis hamburguesa hamburguesa con queso; x5 piza ranchera; 3 burrito de frijol; x2 nuggets de pollo para llevar,real,needs_clarification,[],"[""me pones"", ""seis hamburguesa hamburguesa con queso"", ""x5 piza ranchera"", ""3 burrito de frijol"", ""x2 nuggets de pollo para llevar""]",True,True,,2.485
1273,tráeme 3 coca cola sin azúcar aparte 1 pizza pizza pepperoni aparte 1 pizza pizza mexicana aparte 5 alitas de pollo nada más,real,needs_clarification,[],"[""3 coca cola sin azucar"", ""1 pizza pizza pepperoni"", ""1 pizza pizza mexicana"", ""5 alitas de pollo nada mas""]",True,True,,2.425
1274,quiero dos papas fritas nada más,real,needs_clarification,[],"[""dos papas fritas nada mas""]",True,True,,0.925
1275,"mi pedido: 3 pizza pizza mexicana, 5 coca cola sin azúcar, 10 pizza ranchera, una quesadilla de queso",real,needs_clarification,[],"[""3 pizza pizza mexicana"", ""5 coca cola sin azucar"", ""10 pizza ranchera"", ""una quesadilla de queso""]",True,True,,2.146
1276,me das 3 hamburguesa hamburguesa clásica | 8 hot dog sencillo porfa,real,needs_clarification,[],"[""me das"", ""3 hamburguesa hamburguesa clasica"", ""8 hot dog sencillo porfa""]",True,True,,2.757
1277,10 pizza margarita,real,needs_clarification,[],"[""10 pizza margarita""]",True,True,,0.866
1278,me das 8 agua mineral aparte 10 hamburguesa con queso aparte 12 té helado por favor,real,needs_clarification,[],"[""me das"", ""8 agua mineral"", ""10 hamburguesa con queso"", ""12 te helado por favor""]",True,True,,1.894
1279,buenas noches 1 pizza mexicana please,real,needs_clarification,[],"[""1 pizza mexicana please""]",True,True,,0.861
1280,deme 8 té helado además 8 agua mineral nada más,real,needs_clarification,[],"[""8 te helado"", ""8 agua mineral nada mas""]",True,True,,1.161
1281,me gustaría 10 pizza pepperoni | 4 hamburguesa clásica | 5 torta de milanesa | cuatro burrito de frijol,real,needs_clarification,[],"[""10 pizza pepperoni"", ""4 hamburguesa clasica"", ""5 torta de milanesa"", ""cuatro burrito de frijol""]",True,True,,1.936
1282,"tres ensalada mixta, tres té helado, 10 piza mexicana, 1 hamburguesa mega",real,needs_clarification,[],"[""tres ensalada mixta"", ""tres te helado"", ""10 piza mexicana"", ""1 hamburguesa mega""]",True,True,,1.846
1283,me gustaría cuatro hot dog sencillo por favor,real,needs_clarification,[],"[""cuatro hot dog sencillo por favor""]",True,True,,0.957
1284,"hey 6 ensalada mixta, un par de torta de milanesa nada más",real,needs_clarification,[],"[""hey"", ""6 ensalada mixta"", ""2 torta de milanesa nada mas""]",True,True,,1.453
1285,porfa diez hamburgesa con queso porfa,real,needs_clarification,[],"[""diez hamburgesa con queso porfa""]",True,True,,0.978
